listing_id,date
6368255,2015-09-09
6368255,2015-11-27
6368255,2015-12-23
6368255,2016-10-16
6368255,2017-01-22
6368255,2017-03-04
6368255,2017-03-26
6368255,2017-12-28
6368255,2018-06-17
6368255,2018-10-10
6368255,2018-10-13
6368255,2018-11-06
6368255,2019-03-02
6368255,2019-03-25
6368255,2019-03-27
6368255,2019-04-01
6368255,2019-04-27
6368255,2019-05-31
6368255,2019-06-23
6368255,2019-09-08
6368255,2019-09-27
6368255,2019-11-01
6368255,2019-11-29
6368255,2020-01-05
6368255,2020-01-07
6368255,2020-01-10
6368255,2020-01-12
6368283,2018-04-20
6368283,2018-05-11
6368283,2018-05-27
6368283,2018-06-04
6368283,2018-07-01
6368283,2018-07-11
6392123,2016-06-10
6392123,2018-04-02
6482182,2015-08-29
6562524,2015-06-19
6562524,2015-06-22
6562524,2015-06-24
6562524,2015-07-06
6562524,2015-08-26
6562524,2015-08-28
6562524,2016-01-13
6562524,2016-02-28
6562524,2016-03-27
6562524,2016-04-02
6562524,2016-04-04
6562524,2016-04-07
6562524,2016-04-08
6562524,2016-05-01
6562524,2016-07-10
6562524,2016-07-21
6562524,2016-08-31
6562524,2016-09-12
6562524,2016-09-29
6562524,2016-10-06
6562524,2016-12-13
6562524,2016-12-31
6562524,2017-01-31
6562524,2017-05-04
6562524,2017-05-25
6562524,2017-05-29
6562524,2017-07-15
6562524,2017-08-28
6562524,2017-11-26
6562524,2018-01-28
6562524,2018-02-14
6562524,2018-02-21
6562524,2018-02-24
6562524,2018-03-18
6562524,2018-04-30
6562524,2018-05-11
6562524,2018-05-17
6562524,2018-06-17
6562524,2018-07-07
6562524,2018-08-27
6562524,2018-08-31
6562524,2018-09-13
6562524,2018-09-19
6562524,2018-10-06
6562524,2018-12-24
6562524,2019-01-29
6562524,2019-03-30
6562524,2019-04-01
6562524,2019-04-08
6562524,2019-05-03
6562524,2019-07-21
6562524,2019-09-08
6562524,2019-09-20
6562524,2019-10-13
6562524,2019-12-15
6562524,2019-12-22
6562524,2020-01-02
6577765,2015-07-13
6577765,2015-08-13
6577765,2015-09-14
6577765,2015-09-26
6577765,2015-10-25
6577765,2016-01-14
6577765,2016-05-15
6577765,2016-05-22
6577765,2016-06-10
6577765,2016-06-10
6577765,2016-06-12
6602344,2016-01-02
6602344,2018-12-23
6602344,2019-01-13
6602344,2019-01-20
6602344,2019-08-04
6616745,2015-06-19
6616745,2015-08-03
6616745,2016-10-20
6616745,2018-05-20
6616745,2018-05-28
6616745,2018-05-30
6616745,2018-06-28
6616745,2018-08-13
6616745,2018-08-23
6616745,2018-08-25
6616745,2018-08-28
6616745,2018-09-07
6616745,2018-09-13
6616745,2018-09-14
6616745,2018-09-25
6616745,2018-10-02
6616745,2018-10-07
6616745,2018-10-19
6616745,2018-10-22
6616745,2018-10-29
6616745,2018-11-24
6616745,2019-01-27
6616745,2019-04-12
6616745,2019-05-03
6616745,2019-05-12
6616745,2019-06-05
6616745,2019-06-10
6616745,2019-07-22
6616745,2019-08-15
6616745,2019-11-23
6616745,2019-12-14
6616745,2020-01-12
6616745,2020-10-08
6619374,2019-07-21
6619374,2019-08-04
6619374,2020-08-15
6680286,2015-06-11
6680286,2015-08-15
6680286,2015-09-01
6680286,2015-09-05
6680286,2015-09-15
6680286,2015-10-05
6680286,2015-10-07
6680286,2015-12-01
6680286,2015-12-10
6680286,2015-12-26
6680286,2016-01-03
6680286,2016-01-08
6680286,2016-03-28
6680286,2016-04-05
6680286,2016-04-10
6680286,2016-04-27
6680286,2016-05-03
6680286,2016-05-07
6680286,2016-05-23
6680286,2016-06-06
6680286,2016-06-11
6680286,2016-06-25
6680286,2016-07-07
6680286,2016-07-14
6680286,2016-07-20
6680286,2016-07-22
6680286,2016-08-05
6680286,2016-08-16
6680286,2016-08-16
6680286,2016-08-23
6680286,2016-08-25
6680286,2016-09-05
6680286,2016-09-22
6680286,2016-10-05
6680286,2016-10-25
6680286,2016-10-27
6680286,2016-11-01
6680286,2016-11-12
6680286,2016-12-18
6680286,2017-01-01
6680286,2017-01-23
6680286,2017-02-15
6680286,2017-02-23
6680286,2017-03-02
6680286,2017-03-17
6680286,2017-03-19
6680286,2017-03-26
6680286,2017-04-11
6680286,2017-04-16
6680286,2017-04-23
6680286,2017-04-30
6680286,2017-05-08
6680286,2017-05-14
6680286,2017-05-22
6680286,2017-05-26
6680286,2017-05-30
6680286,2017-06-15
6680286,2017-06-25
6680286,2017-09-14
6680286,2017-09-19
6680286,2017-09-24
6680286,2017-10-01
6680286,2017-10-06
6680286,2017-10-23
6680286,2017-11-25
6680286,2017-12-01
6680286,2017-12-07
6680286,2018-01-01
6680286,2018-01-29
6680286,2018-02-01
6680286,2018-03-12
6680286,2018-04-27
6680286,2018-05-05
6680286,2018-05-20
6680286,2018-06-13
6680286,2018-06-16
6680286,2018-06-18
6680286,2018-06-24
6680286,2018-08-06
6680286,2018-08-09
6680286,2018-08-17
6680286,2018-08-31
6680286,2018-09-04
6680286,2018-09-09
6680286,2018-09-11
6680286,2018-09-15
6680286,2018-09-22
6680286,2018-09-26
6680286,2018-10-06
6680286,2018-10-15
6680286,2018-10-19
6680286,2018-10-27
6680286,2018-10-30
6680286,2018-11-01
6680286,2018-11-04
6680286,2018-11-20
6680286,2019-01-12
6680286,2019-03-01
6680286,2019-03-21
6680286,2019-04-09
6680286,2019-04-19
6680286,2019-06-15
6680286,2019-06-26
6680286,2019-07-10
6680286,2019-07-14
6680286,2019-07-30
6680286,2019-08-03
6680286,2019-08-17
6680286,2019-08-26
6680286,2019-08-31
6680286,2019-09-18
6680286,2019-09-25
6680286,2019-10-02
6680286,2019-10-06
6680286,2019-10-17
6680286,2019-11-10
6680286,2019-11-17
6680286,2019-11-30
6680286,2019-12-05
6680286,2019-12-17
6680286,2020-08-22
6680286,2020-09-30
6694197,2015-09-04
6694197,2015-11-15
6694197,2016-08-23
6694197,2016-10-07
6694197,2017-01-01
6694197,2017-05-01
6694197,2017-05-21
6694197,2017-06-20
6694197,2017-06-24
6694197,2017-07-04
6694197,2017-07-06
6694197,2017-07-30
6694197,2018-04-07
6694197,2019-03-24
6694197,2019-09-14
6694197,2019-11-30
6694197,2020-09-18
6694197,2020-10-07
6720546,2015-08-02
6720546,2016-05-15
6720546,2017-01-01
6720546,2019-07-08
6731352,2018-08-13
6759712,2018-09-13
6759712,2018-09-23
6759712,2018-09-24
6759712,2018-10-05
6759712,2018-10-12
6759712,2018-10-22
6759712,2018-10-25
6759712,2019-03-02
6759712,2019-03-04
6759712,2019-03-10
6759712,2019-04-01
6759712,2019-06-16
6759712,2019-08-18
6767658,2015-08-11
6767658,2015-09-06
6767658,2017-09-21
6767658,2018-04-22
6767658,2018-04-27
6767658,2018-05-14
6767658,2018-09-02
6767658,2018-10-02
6767658,2019-01-01
6767658,2019-04-03
6767658,2019-06-22
6767658,2019-07-22
6767658,2019-07-28
6767658,2019-08-06
6767658,2019-09-13
6767658,2019-09-15
6767658,2019-10-03
6767658,2019-10-07
6767658,2019-11-09
6767658,2019-11-25
6767658,2019-11-30
6767658,2019-12-13
6767658,2020-01-01
6767767,2015-06-14
6767767,2017-08-06
6767767,2018-01-22
6767767,2018-04-06
6767767,2018-05-24
6767767,2018-07-15
6767767,2018-12-11
6767767,2019-01-02
6767767,2019-01-18
6767767,2019-10-05
6767767,2019-11-01
6767767,2019-11-05
6768183,2015-06-19
6768183,2015-08-03
6768183,2016-01-18
6768183,2017-08-30
6768183,2017-10-15
6768183,2018-06-10
6768183,2019-07-21
6768183,2019-09-13
6768183,2019-10-03
6768183,2019-10-05
6768550,2017-09-04
6769409,2015-06-28
6769409,2015-08-26
6769409,2015-12-17
6769409,2016-05-30
6769409,2016-09-21
6769409,2017-05-19
6769409,2017-07-23
6769409,2019-08-17
6769491,2015-06-19
6769491,2015-07-16
6769491,2015-07-21
6769491,2015-08-07
6769491,2015-08-10
6769491,2015-09-20
6769491,2015-10-22
6769491,2015-12-29
6769491,2016-03-22
6769491,2016-03-30
6769629,2019-01-20
6769629,2019-01-21
6769629,2019-02-08
6769629,2019-05-04
6769629,2019-08-20
6769629,2019-10-04
6801565,2016-06-07
6808986,2019-08-19
6808986,2019-08-29
6820153,2016-02-12
6820153,2016-03-02
6820153,2016-08-26
6820153,2017-10-04
6820153,2017-10-06
6820153,2017-12-05
6820153,2017-12-11
6820153,2018-04-14
6820153,2018-06-20
6820153,2018-07-02
6820153,2018-07-10
6820153,2018-07-15
6820153,2018-08-28
6820153,2018-12-21
6820153,2019-10-05
6825001,2015-07-31
6825001,2015-08-14
6825001,2015-08-25
6825001,2015-09-18
6825001,2015-09-21
6825001,2015-09-28
6825001,2015-10-05
6825001,2016-02-11
6825001,2016-03-19
6825001,2016-04-05
6825001,2016-05-24
6825001,2016-06-05
6825001,2016-07-03
6825001,2016-08-28
6825001,2016-09-08
6825001,2016-11-23
6825001,2018-03-03
6825001,2018-06-16
6827135,2019-01-19
6827135,2019-01-21
6827135,2019-02-11
6827135,2019-02-24
6827135,2019-03-10
6827135,2019-03-26
6827135,2019-05-02
6827135,2019-05-03
6827135,2019-07-14
6827135,2019-08-18
6827135,2019-10-02
6837530,2015-09-02
6837530,2016-02-22
6837530,2016-03-09
6837530,2016-04-22
6837530,2016-05-06
6837530,2016-05-18
6837530,2016-07-07
6837530,2016-07-15
6837530,2016-08-19
6837530,2016-08-24
6837530,2016-09-29
6837530,2016-10-02
6837530,2017-06-21
6845824,2015-06-22
6845824,2015-06-30
6845824,2015-07-17
6845824,2015-07-23
6845824,2015-08-01
6845824,2015-08-10
6845824,2015-08-30
6845824,2015-09-05
6845824,2015-09-11
6845824,2015-10-08
6845824,2015-10-28
6845824,2015-12-18
6845824,2016-01-02
6845824,2016-01-03
6845824,2016-04-03
6845824,2016-07-22
6845824,2016-07-24
6845824,2016-08-29
6845824,2017-08-26
6845824,2017-10-08
6845824,2018-01-24
6845824,2018-01-30
6845824,2018-03-09
6845824,2018-04-04
6845824,2018-04-20
6845824,2018-04-28
6845824,2018-05-01
6845824,2018-07-01
6845824,2018-12-20
6845824,2018-12-23
6845824,2019-02-09
6845824,2019-06-30
6845824,2019-07-05
6845824,2019-11-12
6855919,2015-09-12
6855919,2015-10-09
6855919,2015-10-17
6855919,2015-11-11
6855919,2015-12-01
6855919,2015-12-04
6855919,2016-01-03
6855919,2016-01-19
6855919,2016-04-17
6855919,2016-08-03
6855919,2016-09-23
6855919,2016-10-06
6855919,2016-10-07
6855919,2016-11-01
6855919,2016-12-17
6855919,2016-12-21
6855919,2016-12-31
6855919,2017-01-08
6855919,2017-01-13
6855919,2017-01-17
6855919,2017-01-23
6855919,2017-02-01
6855919,2017-02-14
6855919,2017-02-18
6855919,2017-03-18
6855919,2017-04-23
6855919,2017-06-05
6855919,2018-01-01
6855919,2018-01-18
6855919,2018-08-26
6855919,2018-11-13
6855919,2019-01-01
6855919,2019-10-05
6855919,2019-11-09
6855920,2015-10-05
6856386,2015-07-17
6856386,2015-07-18
6856386,2015-08-02
6856386,2015-10-03
6856386,2015-10-11
6856386,2016-01-01
6856386,2016-01-19
6856386,2016-01-24
6856386,2016-07-19
6856386,2016-08-11
6856386,2016-08-28
6856386,2016-08-28
6856386,2016-08-29
6856386,2016-10-05
6856386,2016-12-03
6856386,2018-01-01
6856386,2018-01-24
6856386,2019-01-26
6856386,2019-11-16
6856386,2019-11-23
6862828,2017-09-03
6862828,2020-10-04
6871885,2015-12-01
6871885,2016-01-01
6874842,2018-01-01
6874842,2018-05-01
6874842,2018-07-15
6874842,2019-06-25
6874842,2019-11-18
6875342,2016-08-14
6875342,2017-01-24
6875342,2017-07-01
6875342,2017-09-02
6875342,2018-01-18
6875342,2018-06-16
6875342,2019-06-20
6875342,2019-08-26
6889629,2017-03-11
6889629,2017-03-16
6889629,2017-03-24
6889629,2017-07-02
6889629,2017-08-29
6889629,2017-09-22
6889629,2017-11-05
6889629,2017-11-21
6889629,2017-11-26
6889629,2018-01-26
6889629,2018-03-16
6889629,2018-06-30
6889629,2018-07-14
6889629,2018-07-22
6889629,2018-07-26
6889629,2018-09-23
6889629,2019-10-21
6889629,2019-11-05
6889629,2019-11-16
6902700,2015-11-18
6902700,2016-05-21
6902700,2016-06-30
6902700,2016-07-09
6902700,2016-07-18
6902700,2016-07-27
6902700,2016-08-11
6902700,2016-08-12
6902700,2016-08-16
6902700,2016-08-24
6902700,2016-09-28
6902700,2016-09-30
6902700,2016-10-04
6902700,2016-10-04
6902700,2016-10-04
6902700,2016-10-06
6902700,2016-11-20
6902700,2017-01-13
6902700,2017-01-26
6902700,2017-03-22
6902700,2017-05-06
6902700,2019-08-20
6902700,2019-10-05
6921435,2017-05-02
6921435,2017-05-12
6921435,2017-05-19
6921435,2017-08-26
6921435,2017-09-17
6921435,2017-10-15
6921435,2018-02-23
6921435,2018-05-09
6921435,2018-07-14
6921435,2018-07-21
6921435,2018-08-26
6921435,2018-08-27
6921435,2018-09-09
6921435,2018-09-29
6921435,2019-03-23
6921435,2019-07-02
6921435,2019-08-14
6956755,2016-05-22
6956755,2016-09-03
6956755,2017-05-30
6956755,2017-11-12
6956755,2018-06-18
6956755,2018-07-28
6956755,2018-08-01
6956755,2018-10-04
6956755,2019-06-08
6956755,2019-07-28
6956755,2019-10-05
6956755,2020-10-02
6957345,2015-07-19
6957345,2016-04-26
6957345,2017-09-02
6957345,2017-09-28
6957345,2019-03-11
6976386,2015-09-10
6976386,2015-10-30
6977698,2015-07-10
6977698,2015-07-14
6977698,2015-07-16
6977698,2015-07-18
6977698,2015-07-21
6977698,2015-07-24
6977698,2015-07-27
6977698,2015-08-01
6977698,2015-08-02
6977698,2015-08-03
6977698,2015-08-05
6977698,2015-08-07
6977698,2015-08-09
6977698,2015-08-10
6977698,2015-08-21
6977698,2015-08-22
6977698,2015-09-05
6977698,2015-09-08
6977698,2015-09-12
6977698,2015-09-15
6977698,2015-09-17
6977698,2015-10-01
6977698,2015-10-04
6977698,2015-10-10
6981222,2015-10-02
6981222,2016-03-04
6981222,2016-03-30
6981222,2016-04-10
6981222,2016-04-16
6981222,2016-04-30
6981222,2016-05-04
6981222,2016-05-10
6981222,2016-05-11
6981222,2016-05-21
6981222,2016-06-04
6981222,2016-06-09
6981222,2016-06-21
6981222,2016-06-28
6981222,2016-07-07
6981222,2016-07-10
6981222,2016-07-19
6981222,2016-07-21
6981222,2016-07-26
6981222,2016-08-03
6981222,2016-08-06
6981222,2016-08-08
6981222,2016-08-18
6981222,2016-08-21
6981222,2016-08-22
6981222,2016-08-30
6981222,2016-09-01
6981222,2016-09-17
6981222,2016-09-17
6981222,2016-09-22
6981222,2016-09-25
6981222,2016-09-29
6981222,2016-10-01
6981222,2016-10-06
6981222,2016-10-07
6981222,2016-10-16
6981222,2016-10-16
6981222,2016-10-20
6981222,2016-10-24
6981222,2016-10-27
6981222,2016-10-31
6981222,2016-11-05
6981222,2016-11-12
6981222,2016-11-17
6981222,2016-11-22
6981222,2016-11-23
6981222,2016-11-25
6981222,2016-12-09
6981222,2016-12-16
6981222,2016-12-18
6981222,2016-12-23
6981222,2016-12-29
6981222,2016-12-29
6981222,2016-12-31
6981222,2017-01-03
6981222,2017-01-07
6981222,2017-01-09
6981222,2017-01-12
6981222,2017-01-26
6981222,2017-01-30
6981222,2017-02-09
6981222,2017-02-11
6981222,2017-02-20
6981222,2017-02-21
6981222,2017-02-22
6981222,2017-02-27
6981222,2017-03-04
6981222,2017-03-06
6981222,2017-03-10
6981222,2017-03-13
6981222,2017-03-17
6981222,2017-03-19
6981222,2017-03-23
6981222,2017-03-27
6981222,2017-03-31
6981222,2017-04-01
6981222,2017-04-03
6981222,2017-04-23
6981222,2017-04-28
6981222,2017-05-01
6981222,2017-05-05
6981222,2017-05-11
6981222,2017-05-17
6981222,2017-05-20
6981222,2017-05-25
6981222,2017-06-02
6981222,2017-06-04
6981222,2017-06-08
6981222,2017-06-15
6981222,2017-06-20
6981222,2017-07-08
6981222,2017-07-11
6981222,2017-07-14
6981222,2017-07-20
6981222,2017-07-23
6981222,2017-07-25
6981222,2017-07-28
6981222,2017-08-01
6981222,2017-08-05
6981222,2017-08-06
6981222,2017-08-09
6981222,2017-08-14
6981222,2017-08-30
6981222,2017-09-03
6981222,2017-09-06
6981222,2017-09-09
6981222,2017-09-13
6981222,2017-09-16
6981222,2017-09-20
6981222,2017-09-26
6981222,2017-09-29
6981222,2017-10-03
6981222,2017-10-20
6981222,2017-11-02
6981222,2017-11-08
6981222,2017-11-13
6981222,2017-11-26
6981222,2017-12-01
6981222,2017-12-04
6981222,2018-01-03
6981222,2018-01-05
6981222,2018-01-08
6981222,2018-01-16
6981222,2018-01-20
6981222,2018-01-29
6981222,2018-02-08
6981222,2018-02-16
6981222,2018-02-23
6981222,2018-03-10
6981222,2018-06-01
6981222,2018-06-04
6981222,2018-06-10
6981222,2018-06-12
6981222,2018-06-21
6981222,2018-07-19
6981222,2018-07-26
6981222,2018-07-30
6981222,2018-08-09
6981222,2018-08-12
6981222,2018-08-21
6981222,2018-08-24
6981222,2018-09-27
6981222,2018-09-28
6981222,2018-10-01
6981222,2018-10-04
6981222,2018-10-07
6981222,2018-10-16
6981222,2018-10-24
6981222,2018-10-30
6981222,2018-11-04
6981222,2018-11-17
6981222,2018-11-24
6981222,2018-11-30
6981222,2018-12-04
6981222,2018-12-09
6981222,2018-12-13
6981222,2018-12-20
6981222,2019-01-07
6981222,2019-01-16
6981222,2019-01-22
6981222,2019-01-30
6981222,2019-02-03
6981222,2019-02-04
6981222,2019-02-09
6981222,2019-02-21
6981222,2019-02-25
6981222,2019-02-26
6981222,2019-03-03
6981222,2019-03-05
6981222,2019-03-07
6981222,2019-03-11
6981222,2019-03-19
7038567,2015-08-12
7038567,2015-08-16
7038567,2015-08-21
7038567,2015-08-26
7038567,2015-09-03
7038567,2015-10-03
7038567,2016-02-28
7038567,2016-05-15
7038567,2016-06-10
7038567,2016-06-12
7038567,2016-08-13
7038567,2016-09-18
7038567,2016-10-30
7038567,2017-04-02
7038567,2017-04-03
7038567,2017-05-01
7038567,2017-05-29
7038567,2017-06-04
7038567,2017-08-27
7038567,2017-10-02
7038567,2017-10-04
7038567,2017-10-05
7038567,2017-11-05
7038567,2018-01-01
7038567,2018-02-03
7038567,2018-02-19
7038567,2018-03-13
7038567,2018-04-30
7038567,2018-05-01
7038567,2018-05-05
7038567,2018-05-13
7038567,2018-05-27
7038567,2018-07-03
7038567,2018-07-20
7038567,2018-08-20
7038567,2018-08-28
7038567,2018-10-14
7038567,2019-01-01
7038567,2019-02-27
7038567,2019-03-24
7038567,2019-04-05
7038567,2019-04-07
7038567,2019-04-19
7038567,2019-05-04
7038567,2019-06-02
7038567,2019-06-09
7038567,2019-07-07
7038567,2019-07-28
7038567,2019-08-25
7038567,2019-08-30
7038567,2019-09-15
7038567,2019-10-14
7038567,2019-11-30
7038567,2020-10-03
7038567,2020-10-05
7060869,2015-12-25
7060869,2016-02-03
7060869,2016-02-27
7060869,2016-03-03
7060869,2016-03-10
7060869,2016-10-29
7060869,2016-12-09
7060869,2018-07-20
7060869,2018-09-05
7060869,2019-01-31
7060869,2019-02-27
7084189,2016-07-11
7084189,2016-07-29
7084189,2016-08-06
7084189,2016-08-09
7084189,2016-08-13
7084189,2016-08-17
7084189,2016-08-22
7084189,2016-08-27
7084189,2016-09-03
7084189,2016-09-11
7084189,2016-09-18
7084189,2016-10-02
7084189,2016-10-05
7084189,2017-04-03
7084189,2017-04-30
7084189,2017-05-28
7084189,2017-05-29
7084189,2017-07-02
7084189,2017-07-30
7084189,2017-08-03
7084189,2017-08-10
7084189,2017-08-13
7084189,2017-08-20
7084189,2018-01-01
7084189,2018-04-07
7084189,2018-04-30
7084189,2018-05-01
7084189,2018-05-13
7084189,2018-06-10
7084189,2018-06-24
7084189,2018-07-01
7084189,2018-07-08
7084189,2018-08-26
7084189,2018-09-24
7084189,2018-10-04
7084189,2018-10-06
7084189,2019-04-06
7084189,2019-04-07
7084189,2019-05-03
7084189,2019-05-04
7084189,2019-05-26
7084189,2019-06-05
7084189,2019-06-09
7084189,2019-06-11
7084189,2019-06-16
7084189,2019-09-13
7084189,2020-10-02
7084189,2020-10-05
7084189,2020-10-17
7116591,2015-07-28
7116591,2015-09-08
7116591,2015-09-21
7116591,2015-10-18
7116591,2018-03-10
7121445,2015-09-16
7121445,2016-10-29
7121445,2017-05-13
7121445,2018-07-11
7150743,2015-07-31
7150743,2015-08-25
7150743,2015-12-01
7150743,2015-12-12
7150743,2016-06-02
7150743,2016-08-11
7150743,2016-08-18
7150743,2017-02-20
7150743,2017-07-03
7150743,2018-04-15
7150743,2018-06-10
7150743,2018-08-13
7150743,2019-05-20
7150743,2019-06-21
7150743,2019-07-12
7150743,2019-12-07
7151567,2016-05-02
7151567,2016-05-16
7151567,2018-09-24
7151567,2019-05-02
7151567,2020-08-01
7151567,2020-09-05
7151567,2020-10-04
7151567,2020-10-06
7152188,2017-04-02
7152188,2017-05-01
7152188,2017-08-13
7152188,2018-07-15
7152188,2018-09-19
7152530,2015-08-09
7152530,2015-09-08
7152530,2015-10-03
7152530,2015-11-02
7152530,2016-01-17
7152530,2016-02-10
7152530,2016-04-30
7152530,2016-05-05
7152530,2016-07-21
7156047,2015-09-05
7156047,2016-05-30
7156047,2016-07-10
7156047,2016-07-16
7156047,2016-08-13
7156047,2016-08-23
7156047,2016-09-04
7156047,2016-10-21
7156047,2016-12-24
7156047,2017-01-07
7156047,2017-02-10
7156047,2017-03-03
7156047,2017-03-04
7156047,2017-03-17
7156047,2017-05-03
7156047,2017-07-10
7156047,2017-11-12
7156047,2017-11-25
7156047,2017-12-29
7156047,2018-03-06
7156047,2018-04-06
7156047,2018-04-15
7156047,2018-04-30
7156047,2018-05-01
7156047,2018-08-19
7156047,2018-10-06
7156047,2018-10-08
7156047,2018-11-25
7156047,2018-12-02
7156047,2018-12-22
7156047,2019-01-01
7156047,2019-02-10
7156047,2019-05-02
7156047,2019-05-04
7156047,2019-05-27
7156047,2019-06-10
7156047,2019-07-08
7156047,2019-07-14
7156047,2019-08-04
7156047,2019-08-25
7156047,2019-08-26
7156047,2019-09-21
7156047,2019-10-01
7156047,2019-10-05
7156047,2019-10-06
7156047,2019-10-06
7156047,2019-10-13
7156047,2019-10-28
7156047,2019-11-09
7156047,2020-01-18
7170741,2015-07-11
7170741,2015-07-27
7170741,2015-12-25
7170741,2016-04-11
7170741,2016-04-26
7170741,2016-04-28
7170741,2016-08-11
7170741,2016-09-11
7170741,2016-09-29
7170741,2016-10-05
7170741,2017-01-10
7170741,2017-03-30
7170741,2017-04-03
7170741,2017-06-30
7170741,2017-08-03
7170741,2017-09-02
7170741,2017-09-17
7170741,2017-10-07
7170741,2018-08-13
7170741,2018-12-22
7170741,2018-12-29
7170741,2019-02-19
7170741,2019-04-30
7170741,2019-05-04
7170741,2019-05-10
7170741,2019-05-24
7170741,2019-06-09
7170741,2019-06-12
7170741,2019-06-17
7170741,2019-06-21
7170741,2019-07-24
7170741,2019-07-30
7170741,2019-08-01
7170741,2019-10-06
7170741,2019-10-16
7170741,2019-11-20
7170741,2019-12-01
7170741,2019-12-11
7170741,2019-12-14
7170741,2020-01-08
7228731,2020-01-08
7228735,2019-11-01
7228735,2019-11-23
7314236,2016-07-11
7314236,2016-09-05
7314236,2016-09-09
7314236,2016-09-21
7314671,2015-10-30
7314671,2016-11-08
7339907,2019-01-08
7339907,2019-05-02
7339907,2019-07-21
7339907,2019-08-18
7339907,2019-08-24
7339907,2019-10-23
7339907,2019-10-26
7339907,2020-09-24
7381182,2015-07-18
7381182,2015-07-24
7381182,2015-08-17
7381182,2015-09-17
7381182,2015-09-30
7381182,2016-01-02
7381182,2016-02-03
7381182,2016-02-17
7381182,2016-02-26
7381182,2016-03-20
7381182,2016-03-24
7381182,2016-03-30
7381182,2016-04-12
7381182,2016-04-28
7381182,2016-05-15
7381182,2016-05-17
7381182,2016-05-20
7381182,2016-05-27
7381182,2016-06-05
7381182,2016-06-09
7381182,2016-08-03
7381182,2016-08-19
7381182,2016-08-28
7381182,2016-08-29
7381182,2016-10-06
7381182,2016-10-08
7381182,2016-10-22
7381182,2016-10-25
7381182,2016-10-30
7381182,2016-11-06
7381182,2016-12-27
7381182,2017-01-18
7381182,2017-02-10
7381182,2017-03-02
7381182,2017-03-19
7381182,2017-03-25
7381182,2017-04-02
7381182,2017-04-14
7381182,2017-04-24
7381182,2017-05-01
7381182,2017-06-27
7381182,2017-06-29
7381182,2017-07-04
7381182,2017-07-09
7381182,2017-07-11
7381182,2017-07-17
7381182,2017-08-26
7381182,2017-09-24
7381182,2017-09-27
7381182,2017-10-03
7381182,2017-10-15
7381182,2017-11-04
7381182,2017-11-12
7381182,2017-11-19
7381182,2017-11-26
7381182,2017-12-18
7381182,2017-12-23
7381182,2017-12-24
7381182,2018-01-02
7381182,2018-01-15
7381182,2018-02-11
7381182,2018-02-12
7381182,2018-02-24
7381182,2018-02-26
7381182,2018-03-15
7381182,2018-03-26
7381182,2018-04-27
7381182,2018-05-01
7381182,2018-05-05
7381182,2018-05-08
7381182,2018-05-12
7381182,2018-05-17
7381182,2018-05-20
7381182,2018-05-25
7381182,2018-05-27
7381182,2018-06-23
7381182,2018-06-27
7381182,2018-07-11
7381182,2018-07-16
7381182,2018-07-22
7381182,2018-07-26
7381182,2018-08-17
7381182,2018-08-20
7381182,2018-08-27
7381182,2018-09-01
7381182,2018-09-05
7381182,2018-09-09
7381182,2018-09-14
7381182,2018-09-17
7381182,2018-10-06
7381182,2018-10-17
7381182,2018-10-21
7381182,2018-11-02
7381182,2018-11-04
7381182,2018-11-15
7381182,2018-11-21
7381182,2018-11-22
7381182,2018-11-29
7381182,2018-12-03
7381182,2018-12-10
7381182,2018-12-11
7381182,2018-12-24
7381182,2018-12-28
7381182,2018-12-31
7381182,2019-03-02
7381182,2019-03-21
7381182,2019-03-24
7381182,2019-03-30
7381182,2019-04-07
7381182,2019-04-15
7381182,2019-04-26
7381182,2019-05-15
7381182,2019-05-21
7381182,2019-05-25
7381182,2019-06-08
7381182,2019-08-05
7381182,2019-08-07
7381182,2019-08-15
7381182,2019-08-29
7381182,2019-08-30
7381182,2019-09-06
7381182,2019-09-10
7381182,2019-09-28
7381182,2019-10-10
7381182,2019-11-02
7381182,2019-11-10
7381182,2019-11-24
7381182,2019-12-08
7381182,2020-01-03
7381182,2020-09-13
7381182,2020-09-29
7406806,2015-07-28
7406806,2015-08-11
7406806,2017-07-05
7406806,2017-08-27
7406806,2017-10-11
7406806,2017-11-03
7406806,2017-11-11
7406806,2018-04-09
7406806,2018-05-03
7406806,2018-08-23
7406806,2018-09-04
7406806,2018-10-05
7406806,2019-01-15
7406806,2019-07-24
7406806,2019-07-31
7406806,2019-08-25
7406806,2019-09-20
7406806,2019-10-19
7406806,2019-10-28
7406806,2019-11-16
7406806,2019-12-06
7406806,2019-12-15
7406806,2019-12-17
7424459,2015-09-04
7424459,2016-07-01
7424459,2016-07-15
7424459,2016-10-03
7424459,2016-10-12
7424459,2016-10-28
7424459,2016-12-01
7424459,2017-03-28
7424459,2017-03-30
7424459,2017-06-05
7424459,2017-06-12
7424459,2017-06-18
7424459,2017-06-26
7424459,2017-06-28
7424459,2017-07-05
7424459,2017-07-14
7424459,2017-07-24
7424459,2017-07-28
7424459,2017-07-30
7424459,2017-09-30
7424459,2017-10-06
7424459,2020-08-01
7424459,2020-08-08
7424459,2020-08-11
7424459,2020-08-12
7424459,2020-08-21
7424459,2020-08-22
7424459,2020-08-26
7424459,2020-08-28
7424459,2020-08-29
7424459,2020-08-30
7424459,2020-09-01
7424459,2020-09-07
7424459,2020-09-17
7424459,2020-09-19
7424459,2020-10-05
